source,source_sobel_si,sigma,seed,derived_seed,actual_luma_rms,qp,cu_count,mean_area,median_area,dominant_sizes
kodim04.png,58.9093989486344,5,20260812,8625980882863079943,4.999904885976843,32,2465,159.51967545638945,128.0,8x8:317; 16x8:244; 8x16:238; 16x16:232; 4x8:215; 8x4:210
kodim04.png,58.9093989486344,5,20260813,1086302274037308843,4.991719064241155,32,2541,154.74852420306965,64.0,8x16:272; 8x8:257; 8x4:241; 16x8:235; 4x4:228; 4x8:219
kodim04.png,58.9093989486344,15,20260811,13674560304124078175,14.930712829865497,32,3280,119.8829268292683,128.0,16x8:537; 8x16:509; 8x8:440; 4x16:327; 16x16:291; 4x8:252
kodim04.png,58.9093989486344,15,20260812,8625980882863079943,14.919267452552782,32,3348,117.44802867383513,64.0,16x8:521; 8x8:502; 8x16:501; 4x16:378; 16x4:289; 16x16:274
kodim04.png,58.9093989486344,15,20260813,1086302274037308843,14.895148386468508,32,3292,119.44592952612393,128.0,8x8:531; 16x8:527; 8x16:504; 16x16:304; 4x16:282; 4x8:249
kodim04.png,58.9093989486344,30,20260811,13674560304124078175,29.166549319076623,32,2913,134.98661174047373,128.0,8x16:511; 8x8:466; 16x8:402; 4x16:307; 16x16:277; 16x4:179
kodim04.png,58.9093989486344,30,20260812,8625980882863079943,29.130769913924258,32,2951,133.24839037614367,128.0,16x8:511; 8x8:476; 8x16:428; 16x16:275; 4x16:269; 16x4:203
kodim04.png,58.9093989486344,30,20260813,1086302274037308843,29.084646098796185,32,2832,138.84745762711864,128.0,8x16:487; 16x8:445; 8x8:417; 4x16:324; 16x16:295; 16x4:152
kodim05.png,124.58553775898054,5,20260811,2401527348325935842,4.982370960270039,32,8304,47.35260115606936,32.0,4x4:2254; 4x8:1772; 8x4:1747; 8x8:1136; 16x4:357; 4x16:312
kodim05.png,124.58553775898054,5,20260812,8026170836110345995,4.9892240752003305,32,8429,46.65037370981137,32.0,4x4:2322; 8x4:1892; 4x8:1753; 8x8:1101; 16x4:328; 4x16:310
kodim05.png,124.58553775898054,5,20260813,16084785722360692063,4.986854311290612,32,8489,46.32065025326894,32.0,4x4:2372; 8x4:1883; 4x8:1737; 8x8:1072; 16x4:341; 4x16:332
kodim05.png,124.58553775898054,15,20260811,2401527348325935842,14.733755271934195,32,7668,51.280125195618155,32.0,8x4:1675; 4x8:1498; 4x4:1490; 8x8:1292; 16x4:488; 16x8:397
kodim05.png,124.58553775898054,15,20260812,8026170836110345995,14.747023718606032,32,7587,51.82759984183472,32.0,8x4:1749; 4x4:1506; 4x8:1382; 8x8:1192; 16x4:524; 16x8:418
kodim05.png,124.58553775898054,15,20260813,16084785722360692063,14.747927245285236,32,7596,51.76619273301738,32.0,8x4:1705; 4x4:1460; 4x8:1451; 8x8:1260; 16x4:491; 16x8:396
kodim05.png,124.58553775898054,30,20260811,2401527348325935842,28.53649230238347,32,5472,71.85964912280701,64.0,8x8:1008; 8x4:901; 4x8:793; 4x4:644; 16x8:542; 8x16:448
kodim05.png,124.58553775898054,30,20260812,8026170836110345995,28.555758047148707,32,5480,71.75474452554745,64.0,8x8:1028; 8x4:900; 4x8:859; 4x4:578; 16x8:523; 8x16:510
kodim05.png,124.58553775898054,30,20260813,16084785722360692063,28.584798198861954,32,5210,75.47332053742802,64.0,8x8:1042; 8x4:771; 4x8:740; 16x8:548; 4x4:486; 8x16:476
kodim06.png,95.02732464362501,5,20260811,2381054616902325352,4.907666433177375,32,3523,111.61396537042293,64.0,8x4:718; 16x4:576; 16x8:455; 4x4:326; 8x8:324; 4x8:255
kodim06.png,95.02732464362501,5,20260812,16048039206826295199,4.907859457269656,32,3633,108.23451692815854,64.0,8x4:716; 16x4:510; 4x4:458; 16x8:425; 8x8:329; 4x8:293
kodim06.png,95.02732464362501,5,20260813,16445384210044935428,4.89783029073113,32,3613,108.83365624135068,64.0,8x4:698; 16x4:561; 16x8:437; 8x8:371; 4x4:368; 4x8:286
kodim06.png,95.02732464362501,15,20260811,2381054616902325352,14.598991808635734,32,4038,97.37890044576523,64.0,16x8:774; 16x4:751; 8x4:502; 8x8:465; 4x8:341; 4x4:238
kodim06.png,95.02732464362501,15,20260812,16048039206826295199,14.605442283451994,32,3931,100.02950903078097,64.0,16x8:719; 16x4:635; 8x4:586; 8x8:425; 4x8:265; 8x16:255
kodim06.png,95.02732464362501,15,20260813,16445384210044935428,14.574858522682732,32,4020,97.81492537313433,64.0,16x8:756; 16x4:733; 8x4:560; 8x8:490; 4x8:283; 8x16:236
kodim06.png,95.02732464362501,30,20260811,2381054616902325352,28.762445205355554,32,3421,114.94182987430575,128.0,16x8:749; 8x8:486; 16x4:479; 8x16:283; 8x4:251; 16x16:233
kodim06.png,95.02732464362501,30,20260812,16048039206826295199,28.784099182413218,32,3493,112.57257371886631,128.0,16x8:792; 16x4:477; 8x8:433; 8x16:309; 8x4:281; 4x16:248
kodim06.png,95.02732464362501,30,20260813,16445384210044935428,28.721203256122333,32,3442,114.24055781522371,128.0,16x8:725; 16x4:472; 8x8:405; 8x16:310; 8x4:256; 32x4:242
kodim07.png,77.83309744211552,5,20260811,2590163596173656454,5.009804585821536,32,4400,89.36727272727273,32.0,4x4:844; 8x4:772; 4x8:734; 8x8:521; 8x16:285; 16x8:253
kodim07.png,77.83309744211552,5,20260812,1282232873168774680,5.008810038208743,32,4523,86.93698872429803,32.0,4x4:902; 4x8:768; 8x4:757; 8x8:585; 8x16:264; 16x8:261
kodim07.png,77.83309744211552,5,20260813,3098269893240156219,5.001662931473704,32,4429,88.78211785956198,32.0,4x4:828; 8x4:764; 4x8:740; 8x8:530; 16x8:296; 8x16:268
kodim07.png,77.83309744211552,15,20260811,2590163596173656454,14.964389747338643,32,4417,89.02331899479285,64.0,8x8:681; 8x4:658; 4x8:568; 16x8:527; 4x4:492; 8x16:368
kodim07.png,77.83309744211552,15,20260812,1282232873168774680,14.957649888317277,32,4548,86.45910290237467,64.0,8x8:729; 4x8:646; 8x4:631; 16x8:503; 4x4:494; 16x4:393
kodim07.png,77.83309744211552,15,20260813,3098269893240156219,14.938157666996606,32,4114,95.57997083130773,64.0,8x8:650; 8x4:546; 4x8:518; 4x4:440; 16x8:429; 8x16:410
kodim07.png,77.83309744211552,30,20260811,2590163596173656454,29.601352272418136,32,2914,134.94028826355526,128.0,8x8:481; 16x8:479; 8x16:432; 16x16:243; 4x16:235; 8x4:212
kodim07.png,77.83309744211552,30,20260812,1282232873168774680,29.58280474409934,32,3053,128.79659351457582,128.0,16x8:529; 8x8:506; 8x16:465; 16x16:273; 4x16:253; 16x4:253
