source,source_sobel_si,qp,cu_count,coded_area,mean_area,median_area,mean_equivalent_side,cu_density_per_mpixel,dominant_sizes
kodim11.png,86.14149975992052,22,6072,393216,64.7588932806324,32.0,7.237760386475781,15441.89453125,8x4:1314; 4x4:1198; 4x8:897; 16x4:747; 8x8:563; 16x8:450
kodim11.png,86.14149975992052,27,5250,393216,74.89828571428572,32.0,7.672046280783558,13351.4404296875,8x4:1087; 4x4:884; 4x8:767; 16x4:612; 8x8:537; 16x8:367
kodim11.png,86.14149975992052,32,4243,393216,92.67405137874145,64.0,8.428868253380585,10790.506998697916,8x4:743; 4x4:602; 4x8:578; 16x4:489; 8x8:384; 16x8:284
kodim11.png,86.14149975992052,37,3047,393216,129.05021332458156,64.0,9.558063350320436,7748.921712239583,8x4:443; 4x4:382; 4x8:370; 8x8:321; 16x8:226; 4x16:216
kodim12.png,70.56561774490432,22,4344,393216,90.51933701657458,64.0,8.541759206892863,11047.36328125,8x4:691; 4x4:600; 4x8:547; 16x8:514; 16x4:502; 8x8:462
kodim12.png,70.56561774490432,27,3403,393216,115.54980899206582,64.0,9.474265676392129,8654.276529947916,8x4:432; 4x8:405; 16x8:403; 4x4:374; 16x4:373; 8x8:364
kodim12.png,70.56561774490432,32,2462,393216,159.7140536149472,64.0,10.741283080346172,6261.189778645833,16x8:292; 8x4:280; 8x8:271; 16x4:243; 4x8:224; 32x8:185
kodim12.png,70.56561774490432,37,1437,393216,273.6367432150313,128.0,13.120497140234205,3654.47998046875,16x8:168; 16x4:131; 8x8:125; 4x8:111; 8x4:110; 8x16:103
kodim13.png,120.74199594548327,22,8314,393216,47.29564589848449,32.0,6.444415455107298,21143.595377604168,8x4:2222; 4x4:2010; 4x8:1273; 8x8:1119; 16x4:604; 16x8:417
kodim13.png,120.74199594548327,27,7577,393216,51.896001055826844,32.0,6.73044576423621,19269.307454427082,8x4:2090; 4x4:1588; 4x8:1008; 8x8:964; 16x4:700; 16x8:515
kodim13.png,120.74199594548327,32,6551,393216,60.02381315829644,32.0,7.1242427056997535,16660.054524739582,8x4:1795; 4x4:1214; 4x8:746; 8x8:731; 16x4:717; 16x8:566
kodim13.png,120.74199594548327,37,4969,393216,79.13382974441538,64.0,8.058752311015157,12636.820475260416,8x4:1049; 8x8:683; 4x4:650; 16x4:580; 16x8:536; 4x8:514
kodim14.png,86.5443794422766,22,8159,393216,48.19414143890182,32.0,6.466949461516194,20749.409993489582,8x4:2272; 4x4:2084; 4x8:1092; 8x8:867; 16x4:820; 16x8:569
kodim14.png,86.5443794422766,27,7483,393216,52.54790859281037,32.0,6.681270885654409,19030.253092447918,8x4:2026; 4x4:1802; 4x8:997; 8x8:844; 16x4:678; 16x8:521
kodim14.png,86.5443794422766,32,5962,393216,65.95370680979536,32.0,7.359733429464508,15162.150065104166,8x4:1347; 4x4:1172; 8x8:776; 4x8:761; 16x4:588; 16x8:524
kodim14.png,86.5443794422766,37,4159,393216,94.54580427987497,64.0,8.662100961246948,10576.883951822916,8x4:677; 8x8:632; 4x4:548; 16x8:497; 4x8:453; 16x4:413
kodim15.png,79.98228967095284,22,4040,393216,97.33069306930693,32.0,8.312894427117584,10274.251302083334,4x8:731; 4x4:728; 8x4:579; 8x8:507; 8x16:318; 4x16:262
kodim15.png,79.98228967095284,27,3121,393216,125.9903876962512,64.0,9.302925898541933,7937.113444010417,4x8:501; 8x8:456; 4x4:388; 8x4:379; 4x16:275; 8x16:261
kodim15.png,79.98228967095284,32,2249,393216,174.84037349933303,64.0,10.78242771377728,5719.502766927083,8x8:315; 4x8:297; 8x16:247; 8x4:220; 4x4:182; 16x8:158
kodim15.png,79.98228967095284,37,1530,393216,257.00392156862745,128.0,13.294121789351088,3890.9912109375,8x8:166; 8x16:153; 16x8:149; 4x8:139; 16x16:137; 4x16:125
kodim16.png,59.29748943011203,22,4528,393216,86.84098939929329,64.0,8.381690256283669,11515.299479166666,8x4:970; 16x4:810; 16x8:619; 4x4:566; 8x8:410; 4x8:363
kodim16.png,59.29748943011203,27,3379,393216,116.37052382361645,64.0,9.544677222685388,8593.241373697916,8x4:600; 16x4:529; 16x8:498; 4x4:316; 8x8:294; 32x4:265
kodim16.png,59.29748943011203,32,2594,393216,151.58673862760216,64.0,10.606572603018522,6596.883138020833,8x4:392; 16x4:345; 16x8:287; 32x4:250; 32x8:247; 4x4:220
kodim16.png,59.29748943011203,37,1617,393216,243.17625231910947,128.0,13.237060944847617,4112.24365234375,16x8:196; 32x8:186; 32x4:166; 8x8:160; 32x16:159; 16x4:152
kodim17.png,69.94741313259297,22,6543,393216,60.09720311783585,32.0,6.824901088134435,16639.70947265625,4x4:1674; 8x4:1449; 4x8:1246; 8x8:730; 16x4:312; 16x8:267
kodim17.png,69.94741313259297,27,5362,393216,73.33383066020141,32.0,7.450649184195242,13636.271158854166,4x4:1080; 8x4:1038; 4x8:1020; 8x8:733; 16x8:282; 16x4:279
kodim17.png,69.94741313259297,32,3987,393216,98.62452972159518,64.0,8.566331987780591,10139.46533203125,8x4:692; 4x4:598; 8x8:585; 4x8:509; 16x8:297; 8x16:290
kodim17.png,69.94741313259297,37,2521,393216,155.9761999206664,64.0,10.752253760154636,6411.234537760417,8x8:315; 8x16:273; 16x8:271; 4x8:255; 16x16:235; 8x4:233
